,value,date,ipc_type,base,base_log,dlog,year,month,quarter,sa_component,sa,log_sa,dlog_sa,forecast_dlog_sa,MoM_sa_final
609,100.57,2002-07-01,Непродовольственный ИПЦ,1.438756855123877,0.3637794456812679,0.005683816468297687,2002.0,7.0,3.0,-0.0024418392945581074,1.4411986944184352,0.3654751939924421,0.009425300215219201,,101.00946985823818
610,100.68,2002-08-01,Непродовольственный ИПЦ,1.4485404017387196,0.3705564299602918,0.006776984279023901,2002.0,8.0,3.0,-0.006051756611813115,1.4545921583505326,0.37472555779192324,0.009250363799481132,,101.00929328064477
611,100.87,2002-09-01,Непродовольственный ИПЦ,1.4611427032338467,0.3792188030389446,0.008662373078652807,2002.0,9.0,3.0,-0.00512798639455276,1.4662706896283995,0.3827222314594984,0.007996673667575172,,101.00802873246003
612,100.91,2002-10-01,Непродовольственный ИПЦ,1.4744391018332745,0.38827764752729055,0.00905884448834593,2002.0,10.0,4.0,-0.0035798106444510152,1.4780189124777257,0.3907026184371905,0.0079803869776921,,101.00801231514237
613,100.86,2002-11-01,Непродовольственный ИПЦ,1.4871192781090405,0.39684087818777836,0.008563230660487808,2002.0,11.0,4.0,-0.004710931011723273,1.4918302091207638,0.4000036944483633,0.009301076011172804,,101.00934446543711
614,100.67,2002-12-01,Непродовольственный ИПЦ,1.497082977272371,0.40351853294101886,0.006677654753240503,2002.0,12.0,4.0,-0.007885566716055472,1.5049685439884266,0.40877199697804234,0.008768302529679028,,101.00880685669678
615,101.08,2003-01-01,Непродовольственный ИПЦ,1.5132514734269125,0.41426062947292086,0.010742096531902001,2003.0,1.0,1.0,-0.005614650394793413,1.5188661238217058,0.4179640853133131,0.009192088335270743,,101.00923446532407
616,100.88,2003-02-01,Непродовольственный ИПЦ,1.526568086393069,0.42302213514149345,0.008761505668572589,2003.0,2.0,1.0,-0.007167809968443033,1.5337358963615122,0.4277065214743886,0.009742436161075507,,101.00979004818568
617,100.81,2003-03-01,Непродовольственный ИПЦ,1.538933287892853,0.4310895062192523,0.008067371077758845,2003.0,3.0,1.0,0.01601243960327812,1.5229208482895749,0.4206301016429722,-0.007076419831416381,,100.99294855907226
618,100.63,2003-04-01,Непродовольственный ИПЦ,1.5486285676065779,0.43736974417640273,0.006280237957150436,2003.0,4.0,2.0,0.013599464881228781,1.535029102725349,0.4285493402896276,0.007919238646655391,,101.00795067875613
619,100.58,2003-05-01,Непродовольственный ИПЦ,1.557610613298696,0.44315298893213,0.005783244755727279,2003.0,5.0,2.0,0.010044804003328339,1.5475658092953677,0.4366832508729616,0.008133910583334014,,101.00816708070731
620,100.54,2003-06-01,Непродовольственный ИПЦ,1.566021710610509,0.44853846120846785,0.005385472276337844,2003.0,6.0,2.0,0.002923642548554951,1.563098068061954,0.446669792952786,0.009986542079824412,,101.01003657400112
621,100.47,2003-07-01,Непродовольственный ИПЦ,1.5733820126503784,0.4532274506945994,0.004688989486131556,2003.0,7.0,3.0,-0.0024418392945581074,1.5758238519449366,0.45477821611858765,0.008108423165801626,,101.00814138545942
622,100.58,2003-08-01,Непродовольственный ИПЦ,1.5825076283237507,0.4590106954503268,0.00578324475572739,2003.0,8.0,3.0,-0.006051756611813115,1.5885593849355637,0.4628275583129294,0.008049342194341724,,101.00808182524646
623,100.87,2003-09-01,Непродовольственный ИПЦ,1.5962754446901675,0.46767306852897955,0.008662373078652752,2003.0,9.0,3.0,-0.00512798639455276,1.6014034310847203,0.47088038920731723,0.008052830894387852,,101.00808534214771
624,100.96,2003-10-01,Непродовольственный ИПЦ,1.6115996889591928,0.47722728133379105,0.009554212804811502,2003.0,10.0,4.0,-0.0035798106444510152,1.615179499603644,0.47944609576385666,0.008565706556539432,,101.00860249719184
625,100.84,2003-11-01,Непродовольственный ИПЦ,1.62513712634645,0.4855921976654188,0.008364916331627725,2003.0,11.0,4.0,-0.004710931011723273,1.6298480573581733,0.4884867941290785,0.009040698365221866,,101.0090816889133
626,100.59,2003-12-01,Непродовольственный ИПЦ,1.634725435391894,0.4914748608235743,0.005882663158155499,2003.0,12.0,4.0,-0.007885566716055472,1.6426110021079496,0.4962870502851772,0.007800256156098695,,101.00783075740843
627,100.51,2004-01-01,Непродовольственный ИПЦ,1.6430625351123929,0.49656189987213145,0.005087039048557174,2004.0,1.0,1.0,-0.005614650394793413,1.6486771855071862,0.4999732606213474,0.0036862103361701704,,101.00369301276532
628,100.42,2004-02-01,Непродовольственный ИПЦ,1.649963397759865,0.5007531044905995,0.0041912046184680585,2004.0,2.0,1.0,-0.007167809968443033,1.657131207728308,0.5050879192131719,0.0051146585918244725,,101.00512776078631
629,100.44,2004-03-01,Непродовольственный ИПЦ,1.6572232367100082,0.5051434527918923,0.004390348301292812,2004.0,3.0,1.0,0.01601243960327812,1.64121079710673,0.4954342603521712,-0.009653658861000669,,100.99039278812243
630,100.58,2004-04-01,Непродовольственный ИПЦ,1.6668351314829262,0.5109266975476197,0.005783244755727335,2004.0,4.0,2.0,0.013599464881228781,1.6532356666016974,0.5027343777039294,0.007300117351758173,,101.00732682816623
631,100.77,2004-05-01,Непродовольственный ИПЦ,1.6796697619953447,0.5185972038518393,0.007670506304219615,2004.0,5.0,2.0,0.010044804003328339,1.6696249579920164,0.5125990251550011,0.00986464745107174,,101.0099134634713
632,100.67,2004-06-01,Непродовольственный ИПЦ,1.6909235494007133,0.5252748586050798,0.006677654753240558,2004.0,6.0,2.0,0.002923642548554951,1.6879999068521583,0.5235443409913931,0.010945315836392022,,101.01100543494644
633,100.56,2004-07-01,Непродовольственный ИПЦ,1.7003927212773573,0.5308592368989804,0.0055843782939005715,2004.0,7.0,3.0,-0.0024418392945581074,1.7028345605719155,0.5322942510848471,0.008749910093453939,,101.00878830245163
634,100.52,2004-08-01,Непродовольственный ИПЦ,1.7092347634279994,0.5360457635862803,0.005186526687299908,2004.0,8.0,3.0,-0.006051756611813115,1.7152865200398124,0.5395801337423608,0.007285882657513731,,101.00731248927889
635,100.87,2004-09-01,Непродовольственный ИПЦ,1.7241051058698234,0.5447081366649332,0.008662373078652919,2004.0,9.0,3.0,-0.00512798639455276,1.7292330922643762,0.547678010954372,0.008097877212011162,,101.00813075370303
636,100.74,2004-10-01,Непродовольственный ИПЦ,1.7368634836532597,0.5520808909943461,0.007372754329412867,2004.0,10.0,4.0,-0.0035798106444510152,1.7404432942977108,0.5541398476166426,0.006461836662270626,,101.0064827593709
637,100.67,2004-11-01,Непродовольственный ИПЦ,1.7485004689937365,0.5587585457475867,0.006677654753240558,2004.0,11.0,4.0,-0.004710931011723273,1.7532114000054597,0.5614491919401101,0.007309344323467526,,101.00733612278526
638,100.38,2004-12-01,Непродовольственный ИПЦ,1.7551447707759127,0.5625513439862829,0.003792798238696271,2004.0,12.0,4.0,-0.007885566716055472,1.7630303374919682,0.5670341111474118,0.005584919207301642,,101.00560054394266
639,100.37,2005-01-01,Непродовольственный ИПЦ,1.7616388064277837,0.5662445158239006,0.003693171837617637,2005.0,1.0,1.0,-0.005614650394793413,1.767253456822577,0.5694266221131737,0.0023925109657619847,,101.00239537530399
640,100.35,2005-02-01,Непродовольственный ИПЦ,1.7678045422502806,0.5697384050781561,0.0034938892542555333,2005.0,2.0,1.0,-0.007167809968443033,1.7749723522187237,0.573784846591265,0.00435822447809131,,101.00436773535021
641,100.39,2005-03-01,Непродовольственный ИПЦ,1.7746989799650568,0.5736308197935,0.0038924147153438504,2005.0,3.0,1.0,0.01601243960327812,1.7586865403617786,0.564567246556266,-0.009217600034999052,,100.99082475181285
642,100.51,2005-04-01,Непродовольственный ИПЦ,1.7837499447628788,0.5787178588420573,0.00508703904855734,2005.0,4.0,2.0,0.013599464881228781,1.77015047988165,0.5710645598542956,0.0064973132980296056,,101.00651846662653
643,100.43,2005-05-01,Непродовольственный ИПЦ,1.7914200695253593,0.5830086402592135,0.00429078141715622,2005.0,5.0,2.0,0.010044804003328339,1.781375265522031,0.577385687065768,0.006321127211472377,,101.00634114769787
644,100.31,2005-06-01,Непродовольственный ИПЦ,1.796973471740888,0.586103845166516,0.003095204907302529,2005.0,6.0,2.0,0.002923642548554951,1.794049829192333,0.584475538720401,0.00708985165463305,,101.00711504415472
645,100.43,2005-07-01,Непродовольственный ИПЦ,1.804700457669374,0.5903946265836724,0.004290781417156331,2005.0,7.0,3.0,-0.0024418392945581074,1.8071422969639321,0.5917467561377351,0.007271217417334053,,101.00729771690762
646,100.53,2005-08-01,Непродовольственный ИПЦ,1.8142653700950218,0.5956806310129098,0.005286004429237434,2005.0,8.0,3.0,-0.006051756611813115,1.8203171267068348,0.5990107313530457,0.007263975215310636,,101.00729042188047
647,101.09,2005-09-01,Непродовольственный ИПЦ,1.8340408626290576,0.6065216541907847,0.010841023177874942,2005.0,9.0,3.0,-0.00512798639455276,1.8391688490236104,0.609313757080907,0.010303025727861237,,101.01035628464963
648,100.71,2005-10-01,Непродовольственный ИПЦ,1.8470625527537237,0.6135965678627465,0.00707491367196178,2005.0,10.0,4.0,-0.0035798106444510152,1.8506423633981748,0.6155328022805918,0.006219045199684858,,101.0062384236122
649,100.63,2005-11-01,Непродовольственный ИПЦ,1.858699046836072,0.6198768058198969,0.006280237957150381,2005.0,11.0,4.0,-0.004710931011723273,1.8634099778477953,0.6224081306660869,0.006875328385495094,,101.00689901771521
650,100.48,2005-12-01,Непродовольственный ИПЦ,1.8676208022608853,0.6246653225516942,0.004788516731797254,2005.0,12.0,4.0,-0.007885566716055472,1.875506368976941,0.6288786864161722,0.006470555750085261,,101.00649153502071
651,100.41,2006-01-01,Непродовольственный ИПЦ,1.875278047550155,0.6287569404549477,0.004091617903253519,2006.0,1.0,1.0,-0.005614650394793413,1.8808926979449483,0.6317465034737564,0.00286781705758421,,101.00287193317874
652,100.45,2006-02-01,Непродовольственный ИПЦ,1.8837167987641306,0.6332468457277998,0.0044899052728520905,2006.0,2.0,1.0,-0.007167809968443033,1.8908846087325737,0.6370447665201957,0.005298263046439322,,101.0053123236634
653,100.42,2006-03-01,Непродовольственный ИПЦ,1.89162840931894,0.6374380503462678,0.004191204618468003,2006.0,3.0,1.0,0.01601243960327812,1.8756159697156618,0.6289371226541064,-0.008107643866089309,,100.9919251344337
654,100.28,2006-04-01,Непродовольственный ИПЦ,1.8969249688650327,0.640234137648269,0.0027960873020012045,2006.0,4.0,2.0,0.013599464881228781,1.883325503983804,0.6330390993048576,0.004101976650751182,,101.00411040127223
655,100.41,2006-05-01,Непродовольственный ИПЦ,1.9047023612373792,0.6443257555515225,0.004091617903253519,2006.0,5.0,2.0,0.010044804003328339,1.894657557234051,0.6390381136210119,0.00599901431615435,,101.00601704443882
656,100.34,2006-06-01,Непродовольственный ИПЦ,1.9111783492655865,0.6477199886195381,0.003394233068015562,2006.0,6.0,2.0,0.002923642548554951,1.9082547067170315,0.6461890582030466,0.007150944582034691,,101.00717657364048
657,100.4,2006-07-01,Непродовольственный ИПЦ,1.9188230626626488,0.6517120098890755,0.00399202126953746,2006.0,7.0,3.0,-0.0024418392945581074,1.921264901957207,0.6529837722269026,0.006794714023856008,,101.00681785046534
658,100.76,2006-08-01,Непродовольственный ИПЦ,1.933406117938885,0.6592832753853937,0.007571265496318147,2006.0,8.0,3.0,-0.006051756611813115,1.939457874550698,0.6624084879150101,0.009424715688107432,,101.00946926817585
659,100.76,2006-09-01,Непродовольственный ИПЦ,1.9481000044352206,0.6668545408817117,0.007571265496318036,2006.0,9.0,3.0,-0.00512798639455276,1.9532279908297734,0.6694833838572268,0.0070748959422167745,,101.00709998214437
660,100.61,2006-10-01,Непродовольственный ИПЦ,1.9599834144622754,0.6729360111975797,0.006081470315868032,2006.0,10.0,4.0,-0.0035798106444510152,1.9635632251067265,0.6747607947246553,0.0052774108674285,,101.00529136092943
661,100.56,2006-11-01,Непродовольственный ИПЦ,1.9709593215832644,0.6785203894914804,0.0055843782939006825,2006.0,11.0,4.0,-0.004710931011723273,1.9756702525949876,0.6809077091831794,0.006146914458524111,,101.0061658455065
662,100.45,2006-12-01,Непродовольственный ИПЦ,1.979828638530389,0.6830102947643324,0.0044899052728519795,2006.0,12.0,4.0,-0.007885566716055472,1.9877142052464445,0.686985337963536,0.006077628780356559,,101.00609613503855
663,100.4,2007-01-01,Непродовольственный ИПЦ,1.9877479530845106,0.68700231603387,0.003992021269537571,2007.0,1.0,1.0,-0.005614650394793413,1.993362603479304,0.6898229632063392,0.0028376252428031767,,101.00284165511216
664,100.33,2007-02-01,Непродовольственный ИПЦ,1.9943075213296897,0.6902968829833,0.003294566949430089,2007.0,2.0,1.0,-0.007167809968443033,2.0014753312981326,0.6938845742674331,0.004061611061093928,,101.00406987058183
665,100.38,2007-03-01,Непродовольственный ИПЦ,2.0018858899107426,0.6940896812219963,0.003792798238696271,2007.0,3.0,1.0,0.01601243960327812,1.9858734503074644,0.6860588427002031,-0.007825731567229988,,100.99220480974874
666,100.4,2007-04-01,Непродовольственный ИПЦ,2.0098934334703857,0.6980817024915339,0.003992021269537571,2007.0,4.0,2.0,0.013599464881228781,1.996293968589157,0.6912924458970899,0.005233603196886816,,101.00524732242131
667,100.35,2007-05-01,Непродовольственный ИПЦ,2.016928060487532,0.7015755917457895,0.0034938892542556443,2007.0,5.0,2.0,0.010044804003328339,2.0068832564842034,0.6965828999530618,0.005290454055971838,,101.00530447321971
668,100.3,2007-06-01,Непродовольственный ИПЦ,2.0229788446689945,0.704571100725588,0.0029955089797985,2007.0,6.0,2.0,0.002923642548554951,2.0200552021204397,0.7031248388221122,0.006541938869050412,,101.00656338409007
669,100.37,2007-07-01,Непродовольственный ИПЦ,2.03046386639427,0.7082642725632056,0.003693171837617526,2007.0,7.0,3.0,-0.0024418392945581074,2.032905705688828,0.7094661517155592,0.006341312893446971,,101.00636146158526
670,100.6,2007-08-01,Непродовольственный ИПЦ,2.042646649592635,0.714246344240753,0.005982071677547385,2007.0,8.0,3.0,-0.006051756611813115,2.048698406204448,0.7172046676981317,0.00773851598257258,,101.0077685356834
671,100.77,2007-09-01,Непродовольственный ИПЦ,2.0583750287944986,0.7219168505449728,0.007670506304219837,2007.0,9.0,3.0,-0.00512798639455276,2.063503015189051,0.7244050314108137,0.007200363712681956,,101.00722634866106
672,100.86,2007-10-01,Непродовольственный ИПЦ,2.0760770540421314,0.7304800812054607,0.00856323066048792,2007.0,10.0,4.0,-0.0035798106444510152,2.0796568646865823,0.7322029112036792,0.007797879792865503,,101.00782836243933
673,100.86,2007-11-01,Непродовольственный ИПЦ,2.0939313167068936,0.7390433118659485,0.008563230660487808,2007.0,11.0,4.0,-0.004710931011723273,2.098642247718617,0.7412905869212078,0.009087675717528554,,101.00912909401278
674,100.74,2007-12-01,Непродовольственный ИПЦ,2.109426408450524,0.7464160661953613,0.007372754329412756,2007.0,12.0,4.0,-0.007885566716055472,2.1173119751665794,0.7501473479304666,0.008856761009258807,,101.00889609816454
675,100.62,2008-01-01,Непродовольственный ИПЦ,2.1225048521829173,0.7525969252704424,0.0061808590750811465,2008.0,1.0,1.0,-0.005614650394793413,2.128119502577711,0.7552387271290079,0.0050913791985413015,,101.00510436229422
676,100.59,2008-02-01,Непродовольственный ИПЦ,2.1350276308107965,0.7584795884285979,0.005882663158155443,2008.0,2.0,1.0,-0.007167809968443033,2.1421954407792394,0.7618312100570972,0.006592482928089338,,101.00661426117493
677,100.74,2008-03-01,Непродовольственный ИПЦ,2.1508268352787963,0.765852342758011,0.007372754329413089,2008.0,3.0,1.0,0.01601243960327812,2.134814395675518,0.7583797087917715,-0.003451501265325674,,100.9965544483182
678,100.88,2008-04-01,Непродовольственный ИПЦ,2.1697541114292496,0.7746138484265837,0.0087615056685727,2008.0,4.0,2.0,0.013599464881228781,2.156154646548021,0.7683263789289433,0.009946670137171765,,101.00999630268362
679,100.79,2008-05-01,Непродовольственный ИПЦ,2.186895168909541,0.7824828068052789,0.007868958378695279,2008.0,5.0,2.0,0.010044804003328339,2.1768503649062123,0.7778790453499882,0.009552666421044909,,101.00959843877216
680,100.74,2008-06-01,Непродовольственный ИПЦ,2.203078193159471,0.7898555611346919,0.007372754329412978,2008.0,6.0,2.0,0.002923642548554951,2.2001545506109164,0.7885276081745243,0.010648562824536079,,101.01070546054997
681,100.69,2008-07-01,Непродовольственный ИПЦ,2.2182794326922712,0.7967318650741239,0.006876303939431949,2008.0,7.0,3.0,-0.0024418392945581074,2.2207212719868292,0.7978320404078567,0.009304432233332438,,101.00934785302705
682,100.57,2008-08-01,Непродовольственный ИПЦ,2.230923625458617,0.8024156815424215,0.005683816468297631,2008.0,8.0,3.0,-0.006051756611813115,2.23697538207043,0.8051246775616225,0.007292637153765824,,101.00731929319029
683,100.67,2008-09-01,Непродовольственный ИПЦ,2.24587081374919,0.809093336295662,0.006677654753240558,2008.0,9.0,3.0,-0.00512798639455276,2.2509988001437424,0.8113740288919087,0.006249351330286146,,101.00626891926738
684,100.81,2008-10-01,Непродовольственный ИПЦ,2.2640623673405584,0.817160707373421,0.0080673710777589,2008.0,10.0,4.0,-0.0035798106444510152,2.2676421779850093,0.8187406035706545,0.007366574678745796,,101.00739377463916
685,100.47,2008-11-01,Непродовольственный ИПЦ,2.274703460467059,0.8218496968595524,0.004688989486131501,2008.0,11.0,4.0,-0.004710931011723273,2.2794143914787823,0.8239185641331676,0.005177960562513073,,101.00519138936825
686,100.12,2008-12-01,Непродовольственный ИПЦ,2.2774331046196195,0.8230489774350346,0.0011992805754821312,2008.0,12.0,4.0,-0.007885566716055472,2.285318671335675,0.8265054769135305,0.0025869127803629377,,101.00259026172641
687,100.72,2009-01-01,Непродовольственный ИПЦ,2.293830622972881,0.8302231811830351,0.007174203748000485,2009.0,1.0,1.0,-0.005614650394793413,2.2994452733676747,0.8326679083528903,0.0061624314393597945,,101.00618145828378
688,101.6,2009-02-01,Непродовольственный ИПЦ,2.3305319129404474,0.8460965303393253,0.01587334915629024,2009.0,2.0,1.0,-0.007167809968443033,2.3376997229088903,0.8491674214863386,0.01649951313344833,,101.01663638181968
689,101.43,2009-03-01,Непродовольственный ИПЦ,2.3638585192954955,0.8602952497391382,0.014198719399812876,2009.0,3.0,1.0,0.01601243960327812,2.3478460796922174,0.8534983460233316,0.004330924536993019,,101.00434031654446
690,100.99,2009-04-01,Непродовольственный ИПЦ,2.387260718636521,0.8701465657895123,0.009851316050374148,2009.0,4.0,2.0,0.013599464881228781,2.373661253755292,0.8644335959284741,0.010935249905142497,,101.01099525828646
691,100.65,2009-05-01,Непродовольственный ИПЦ,2.4027779133076583,0.8766255318872215,0.006478966097709149,2009.0,5.0,2.0,0.010044804003328339,2.39273310930433,0.8724362729546928,0.008002677026218707,,101.00803478403621
692,100.78,2009-06-01,Непродовольственный ИПЦ,2.421519581031458,0.8843952691515821,0.007769737264360588,2009.0,6.0,2.0,0.002923642548554951,2.418595938482903,0.8831871810832913,0.010750908128598469,,101.01080890680119
693,100.6,2009-07-01,Непродовольственный ИПЦ,2.436048698517647,0.8903773408291296,0.005982071677547496,2009.0,7.0,3.0,-0.0024418392945581074,2.438490537812205,0.8913792158291745,0.008192034745883148,,101.00822568127762
694,100.63,2009-08-01,Непродовольственный ИПЦ,2.451395805318308,0.89665757878628,0.006280237957150492,2009.0,8.0,3.0,-0.006051756611813115,2.457447561930121,0.8991232348380256,0.007744019008851133,,101.00777408147539
695,100.66,2009-09-01,Непродовольственный ИПЦ,2.4675750176334086,0.9032358941464026,0.006578315360122544,2009.0,9.0,3.0,-0.00512798639455276,2.472703004027961,0.9053118859079023,0.0061886510698767605,,101.0062078403357
696,100.57,2009-10-01,Непродовольственный ИПЦ,2.4816401952339193,0.9089197106147003,0.005683816468297742,2009.0,10.0,4.0,-0.0035798106444510152,2.48522000587837,0.9103611891823924,0.005049303274490047,,101.0050620724891
697,100.42,2009-11-01,Непродовольственный ИПЦ,2.4920630840539015,0.9131109152331683,0.004191204618468003,2009.0,11.0,4.0,-0.004710931011723273,2.496774015065625,0.9149995046251886,0.004638315442796248,,101.0046490890786
698,100.21,2009-12-01,Непродовольственный ИПЦ,2.4972964165304146,0.9152087133153144,0.002097798082146052,2009.0,12.0,4.0,-0.007885566716055472,2.50518198324647,0.9183613799006726,0.0033618752754839276,,101.00336753271627
699,100.23,2010-01-01,Непродовольственный ИПЦ,2.5030401982884345,0.9175060723639978,0.002297359048683445,2010.0,1.0,1.0,-0.005614650394793413,2.508654848683228,0.9197466926296538,0.0013853127289812361,,101.00138627271791
700,100.3,2010-02-01,Непродовольственный ИПЦ,2.5105493188832995,0.9205015813437962,0.002995508979798389,2010.0,2.0,1.0,-0.007167809968443033,2.5177171288517424,0.9233525896975067,0.003605897067852859,,101.00361240613601
701,100.39,2010-03-01,Непродовольственный ИПЦ,2.520340461226944,0.92439399605914,0.0038924147153437394,2010.0,3.0,1.0,0.01601243960327812,2.504328021623666,0.9180204437092105,-0.005332145988296122,,100.9946820446687
702,100.34,2010-04-01,Непродовольственный ИПЦ,2.528909618795116,0.9277882291271556,0.003394233068015673,2010.0,4.0,2.0,0.013599464881228781,2.5153101539138873,0.9223961175839552,0.00437567387474469,,101.00438526111412
703,100.42,2010-05-01,Непродовольственный ИПЦ,2.5395310391940558,0.9319794337456238,0.004191204618468114,2010.0,5.0,2.0,0.010044804003328339,2.5294862351907272,0.9280162130235343,0.005620095439579087,,101.00563591780313
704,100.21,2010-06-01,Непродовольственный ИПЦ,2.5448640543763634,0.93407723182777,0.002097798082146274,2010.0,6.0,2.0,0.002923642548554951,2.5419404118278086,0.9329277310400322,0.004911518016497918,,101.00492359929214
705,100.26,2010-07-01,Непродовольственный ИПЦ,2.5514807009177423,0.9366738576750361,0.002596625847266054,2010.0,7.0,3.0,-0.0024418392945581074,2.5539225402123003,0.9376304283376947,0.004702697297662484,,101.00471377233264
706,100.37,2010-08-01,Непродовольственный ИПЦ,2.560921179511138,0.9403670295126536,0.003693171837617526,2010.0,8.0,3.0,-0.006051756611813115,2.566972936122951,0.9427273588349647,0.0050969304972700025,,101.00510994194427
707,100.58,2010-09-01,Непродовольственный ИПЦ,2.5757745223523028,0.946150274268381,0.005783244755727446,2010.0,9.0,3.0,-0.00512798639455276,2.5809025087468553,0.9481391473562198,0.005411788521255123,,101.00542645870078
708,100.63,2010-10-01,Непродовольственный ИПЦ,2.592001901843122,0.9524305122255315,0.006280237957150492,2010.0,10.0,4.0,-0.0035798106444510152,2.595581712487573,0.9538106581581379,0.005671510801918078,,101.00568762426747
709,100.65,2010-11-01,Непродовольственный ИПЦ,2.6088499142051025,0.9589094783232407,0.006478966097709149,2010.0,11.0,4.0,-0.004710931011723273,2.613560845216826,0.9607136000235521,0.0069029418654141805,,101.0069268220849
710,100.48,2010-12-01,Непродовольственный ИПЦ,2.6213723937932873,0.963697995055038,0.004788516731797254,2010.0,12.0,4.0,-0.007885566716055472,2.6292579605093427,0.9667016620864582,0.005988062062906141,,101.00600602634572
711,100.87,2011-01-01,Непродовольственный ИПЦ,2.6441783336192892,0.9723603681336908,0.008662373078652807,2011.0,1.0,1.0,-0.005614650394793413,2.649792984014083,0.9744815177066953,0.007779855620237086,,101.00781019733064
712,100.32,2011-02-01,Непродовольственный ИПЦ,2.652639704286871,0.9755552590302099,0.0031948908965191425,2011.0,2.0,1.0,-0.007167809968443033,2.6598075142553137,0.9782537571133629,0.003772239406667599,,101.00377936325654
713,100.49,2011-03-01,Непродовольственный ИПЦ,2.665637638837876,0.9804432931029857,0.0048880340727758265,2011.0,3.0,1.0,0.01601243960327812,2.649625199234598,0.9744181957442689,-0.0038355613690940205,,100.99617178500093
714,100.48,2011-04-01,Непродовольственный ИПЦ,2.6784326995042984,0.9852318098347831,0.004788516731797365,2011.0,4.0,2.0,0.013599464881228781,2.6648332346230696,0.9801414795334125,0.005723283789143552,,101.00573969306785
715,100.82,2011-05-01,Непродовольственный ИПЦ,2.7003958476402334,0.9933983725011764,0.008166562666393262,2011.0,5.0,2.0,0.010044804003328339,2.690351043636905,0.9896716845927028,0.009530205059290364,,101.00957576207107
716,100.42,2011-06-01,Непродовольственный ИПЦ,2.7117375102003223,0.9975895771196445,0.004191204618468114,2011.0,6.0,2.0,0.002923642548554951,2.7088138676517675,0.9965108518652328,0.006839167272529978,,101.00686260778441
717,100.29,2011-07-01,Непродовольственный ИПЦ,2.7196015489799037,1.0004853802316702,0.002895803112025752,2011.0,7.0,3.0,-0.0024418392945581074,2.7220433882744617,1.0013828439532508,0.004871992088018029,,101.00488387953882
718,100.53,2011-08-01,Непродовольственный ИПЦ,2.7340154371894974,1.0057713846609075,0.005286004429237323,2011.0,8.0,3.0,-0.006051756611813115,2.7400671938013104,1.0079824433844378,0.006599599431186931,,101.00662142477394
719,100.66,2011-09-01,Непродовольственный ИПЦ,2.752059939074948,1.0123497000210302,0.006578315360122655,2011.0,9.0,3.0,-0.00512798639455276,2.7571879254695006,1.0142112927471392,0.006228849362701405,,101.0062482889861
720,100.71,2011-10-01,Непродовольственный ИПЦ,2.7715995646423797,1.0194246136929919,0.007074913671961669,2011.0,10.0,4.0,-0.0035798106444510152,2.7751793752868306,1.0207153848523416,0.006504092105202419,,101.00652528964426
721,100.55,2011-11-01,Непродовольственный ИПЦ,2.7868433622479127,1.0249095439235616,0.005484930230569729,2011.0,11.0,4.0,-0.004710931011723273,2.791554293259636,1.026598535072113,0.005883150219771371,,101.0059004899354
722,100.31,2011-12-01,Непродовольственный ИПЦ,2.7954825766708815,1.0280047488308641,0.003095204907302529,2011.0,12.0,4.0,-0.007885566716055472,2.803368143386937,1.0308216026190586,0.00422306754694568,,101.00423199726254
723,100.44,2012-01-01,Непродовольственный ИПЦ,2.807782700008233,1.032395097132157,0.004390348301292812,2012.0,1.0,1.0,-0.005614650394793413,2.8133973504030267,1.03439277456346,0.0035711719444013745,,101.0035775561764
724,100.33,2012-02-01,Непродовольственный ИПЦ,2.8170483829182604,1.035689664081587,0.003294566949429978,2012.0,2.0,1.0,-0.007167809968443033,2.8242161928867033,1.0382308722555504,0.0038380976920904253,,101.00384547262125
725,100.46,2012-03-01,Непродовольственный ИПЦ,2.8300068054796843,1.0402791164153942,0.0045894523338072535,2012.0,3.0,1.0,0.01601243960327812,2.813994365876406,1.0346049565140758,-0.003625915741474639,,100.99638064995305
726,100.41,2012-04-01,Непродовольственный ИПЦ,2.841609833382151,1.0443707343186477,0.004091617903253519,2012.0,4.0,2.0,0.013599464881228781,2.828010368500922,1.0395734143999256,0.004968457885849764,,101.00498082113968
727,100.38,2012-05-01,Непродовольственный ИПЦ,2.852407950749003,1.048163532557344,0.003792798238696271,2012.0,5.0,2.0,0.010044804003328339,2.8423631467456745,1.0446358000994203,0.005062385699494687,,101.0050752212243
728,100.23,2012-06-01,Непродовольственный ИПЦ,2.8589684890357256,1.0504608916060274,0.002297359048683445,2012.0,6.0,2.0,0.002923642548554951,2.856044846487171,1.0494377469055847,0.004801946806164414,,101.00481349462935
729,100.32,2012-07-01,Непродовольственный ИПЦ,2.8681171882006398,1.0536557825025465,0.0031948908965191425,2012.0,7.0,3.0,-0.0024418392945581074,2.8705590274951978,1.054506793903137,0.0050690469975522845,,101.00508191635221
730,100.4,2012-08-01,Непродовольственный ИПЦ,2.8795896569534425,1.057647803772084,0.00399202126953746,2012.0,8.0,3.0,-0.006051756611813115,2.8856414135652555,1.059747202308079,0.0052404084049419986,,101.00525416336177
731,100.68,2012-09-01,Непродовольственный ИПЦ,2.899170866620726,1.0644247880511077,0.0067769842790237345,2012.0,9.0,3.0,-0.00512798639455276,2.9042988530152787,1.066192002485528,0.006444800177449084,,101.0064656125887
732,100.68,2012-10-01,Непродовольственный ИПЦ,2.9188852285137474,1.0712017723301317,0.0067769842790239565,2012.0,10.0,4.0,-0.0035798106444510152,2.9224650391581983,1.0724274516434995,0.006235449157971473,,101.00625493004071
